665.858210495704,1655.9474052555825,2395.950006207969,3080.6020089712274,3638.3338815201646,744.0938417329508,869.590155278766,694.745224262852,696.0384032345761,652.482114269341

681.9148327425123,1839.3191043744337,3074.6685432979466,3813.5937927981677,4168.452262784121,801.4810450752337,1202.215085686423,929.9553318869007,590.7937669787689,360.6392184607194

658.6551298836563,1665.2711311160417,2732.4129162080394,3566.724210004346,4015.825971470879,737.4023904245903,1042.4711752049632,898.1503756175974,691.0543410874585,480.51997745515524

697.4425672606599,1947.407226078803,2945.6471866568554,3740.1179250928835,4127.88791774874,859.1752070255146,1121.9978601120633,867.946675610536,624.4261945406955,397.99806910975326

487.2349739862549,1245.7585573652293,2102.3651547392233,3139.9093695212423,3707.1679749963823,574.1457641142933,802.9321719797547,907.6512610884781,856.660407731026,641.1322956264821

871.6568593230538,2108.2582554209407,3170.461617721431,3890.886769526223,4211.683220049192,923.1202522783873,1136.2196362398668,864.4135669282542,551.0349756178364,314.3177385635473

557.2196123590421,1679.230446802701,3026.941620748286,3819.2302370743955,4164.188997568451,742.3833437508823,1227.936762104975,1045.7469540366437,588.3644465784824,364.0761230708529

554.7142378198499,1232.2576562541435,1921.1849785459635,2437.48553931755,2663.921470641907,542.703261304748,667.5407767154055,603.3076773034343,392.10663630545116,289.69396504565447

834.0076803573966,1884.315709795062,2807.889523675265,3645.693837440991,4069.628478233691,849.1250315904659,960.0449661107269,868.4856369849493,661.6163024872411,443.92220620281745

713.1472841520123,1764.8302959759048,2773.484823154321,3594.7276889172713,4037.051702828422,786.4014785633831,1013.5152894304431,880.0918143235922,679.1482593149221,466.82344089069386

445.6569956143412,1437.849083231511,2779.563538512801,3683.316870817465,4072.311537642487,653.2930128608796,1155.9368581239748,1090.5555520299122,662.845498022647,439.44898522363985

582.5492267331412,1448.0203029465674,2276.986201051102,2919.2846164964826,3452.344636234596,630.765128718919,854.6262842252081,713.2745235200797,674.2123389422344,682.0009621491744

596.6392324508606,1339.03925823324,2052.157107238398,2923.983457342199,3513.3947374366408,596.7783704236931,717.5765992943935,781.6437097775374,797.1028850731644,695.858400989664

575.4272663995247,1639.7033027096518,2920.2113956830553,3714.300489185808,4106.31906270428,748.7620175446241,1155.062623940426,989.9433999214226,637.94616210949,415.052436682672

652.053634894195,1836.3348844362065,2971.34039664599,3741.599651090379,4127.8395101669375,805.6291283052934,1183.6997368253594,887.416471604084,624.3665566568407,397.9188031541079

602.2399202763188,1540.5691024059747,2579.7508918037256,3567.853656875335,3997.5297188612785,716.244087516053,948.1487754363078,1019.019369932854,714.714983876672,489.7243253993887

582.161209993071,1596.2425874631965,2753.43803678722,3594.942868883253,4031.2420660937687,721.5830286729106,1066.8773351296381,969.1087026322864,684.28057484146,469.83023609897117

684.6059850501624,1782.7781215292034,2942.8853764749933,3728.2664255553505,4118.391921401056,775.8644769424685,1137.582349541817,923.134770560095,630.6139680455062,405.6790190308448

714.3892349914474,2087.5467551277225,3231.695613067708,3918.2823683349898,4224.739678487708,910.4367320580704,1274.5541470738,866.936155036076,535.4713127770118,298.2139338353096

704.745149197975,1931.5219279214352,3271.546867590905,3936.1247769887145,4231.5070662550215,851.9124774813895,1278.8797123306897,954.452535549155,522.113332617649,289.23060285262886

611.7871130071735,1887.3365331592497,3205.4870298568453,3890.8177356426713,4209.83511064507,850.62066291161,1286.1220666586964,951.9603805740954,548.9784829684138,316.2619757107939

656.570520714024,1747.0333586926015,2937.404944985999,3737.8781515103383,4121.479089573037,780.9736887290668,1135.3279064899266,953.3958588206752,627.5816967147359,402.81569817114496

676.5729844202253,1641.3836906379718,2574.2865805336637,3444.7971411170197,3933.0215230001168,742.0232305326984,936.7749169355691,875.8544988325938,724.8151876330664,530.4509360957034

824.3175606376251,2036.504048301901,3095.2942674689634,3841.7829845345477,4186.10660038753,883.3669191630279,1138.755480906659,865.0767972892907,576.8283692788792,342.93300141941023

694.9721287470185,1974.7405923480048,3079.785344068697,3824.763039487531,4176.311146413251,865.6080274742409,1208.6081077056936,872.229537556782,585.3710123909923,353.0068199221235

863.071288053531,2066.3865320279606,3111.915191552364,3859.5548477869743,4195.023322165986,933.39686534127,1085.3244795380695,883.8627308562221,567.4583040080452,333.27844179725355

547.6110537094737,1437.8902346649368,2638.4365228246866,3481.463723232278,3955.2474912811867,631.1335221665062,1051.6541083026002,960.6980361362025,720.7030909768563,517.1442992827094

724.5166735174886,1839.9951248219006,3111.266145752845,3869.871667052823,4195.230640849521,816.3909059888084,1174.9739568592502,996.2041819480064,560.5091825360588,332.5363285545379

638.3247345983189,1431.7256438791942,2508.21223198019,3530.165544663766,3968.8782921014795,638.1226388453432,913.5986976941631,1039.940520103104,735.3564827925874,506.7348497071947

639.5684741656642,1652.0061605982503,2907.555938676081,3774.6500795385405,4133.203377976344,745.7131368726763,1092.4251885257554,1065.531625021974,615.2903116907646,391.83900343765015

526.8883923787511,1710.0599900267848,3180.538134381161,3889.390624865541,4205.18658853648,778.7149797547895,1288.50961237774,1066.5116284869173,546.4467658133977,321.31308623727915

801.1890981941694,2144.2678740406623,3159.2063564756213,3888.251916704182,4210.410739313657,957.2130734828097,1157.8043159703702,859.945001041376,552.4739197867615,315.83213035807194

